Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-60,131,-7166,-7056,-949,1987,1894,-4854,7205,-2460,3751,1765,-4131,925,-1699,6073,scared
118,136,-5642,2961,4345,-6044,-1864,6613,-2075,-8024,-310,-6980,-7080,-7943,568,8052,scared
118,136,-5642,2961,4345,-6044,-1864,6613,-2075,-8024,-310,-6980,-7080,-7943,568,8052,scared
19,-76,-59,6839,-1925,-7675,4933,3138,4518,2647,-5765,1862,4259,-3207,-3607,-258,scared
19,-76,-59,6839,-1925,-7675,4933,3138,4518,2647,-5765,1862,4259,-3207,-3607,-258,scared
1,71,4877,654,7808,-4781,-1716,5247,-8013,2052,-5970,-3537,3228,5614,2203,3092,scared
1,71,4877,654,7808,-4781,-1716,5247,-8013,2052,-5970,-3537,3228,5614,2203,3092,scared
126,123,1440,5572,-6330,4964,123,7586,7148,-4425,4006,2781,-4459,-4175,-7276,2446,scared
126,123,1440,5572,-6330,4964,123,7586,7148,-4425,4006,2781,-4459,-4175,-7276,2446,scared
96,36,-2250,7385,-3414,5593,-1218,-4559,-5541,6840,-84,-3473,-4928,7364,600,-499,scared
96,36,-2250,7385,-3414,5593,-1218,-4559,-5541,6840,-84,-3473,-4928,7364,600,-499,scared
-23,88,7774,4562,-7036,2747,-4214,6478,4232,-506,-7837,6166,7991,1732,-5349,-5950,scared
-23,88,7774,4562,-7036,2747,-4214,6478,4232,-506,-7837,6166,7991,1732,-5349,-5950,scared
-22,-15,5724,6580,3036,4531,-5770,-5231,-6071,-5459,-3493,7495,4233,-108,5780,6328,scared
-22,-15,5724,6580,3036,4531,-5770,-5231,-6071,-5459,-3493,7495,4233,-108,5780,6328,scared
150,88,-1919,1000,-1659,-3483,-991,-6629,6553,1736,5298,1262,6842,5829,3335,-4294,scared
150,88,-1919,1000,-1659,-3483,-991,-6629,6553,1736,5298,1262,6842,5829,3335,-4294,scared
114,-39,1026,1917,4751,2567,-1987,796,-6795,-2426,-7988,-1519,2826,-933,599,6453,scared
114,-39,1026,1917,4751,2567,-1987,796,-6795,-2426,-7988,-1519,2826,-933,599,6453,scared
103,125,1667,5349,7232,-5047,-7621,793,7740,3280,5013,3059,-2936,8098,-6361,6757,scared
103,125,1667,5349,7232,-5047,-7621,793,7740,3280,5013,3059,-2936,8098,-6361,6757,scared
64,6,8150,7227,-114,-5650,649,4367,1340,768,-3285,3697,691,2101,-6341,-5355,scared
64,6,8150,7227,-114,-5650,649,4367,1340,768,-3285,3697,691,2101,-6341,-5355,scared
114,134,1706,3762,-3060,-6779,4873,7360,-5680,7793,1323,104,7483,-2845,-174,4893,scared
114,134,1706,3762,-3060,-6779,4873,7360,-5680,7793,1323,104,7483,-2845,-174,4893,scared
97,-105,2388,-6430,-6594,2170,5861,-3274,-1228,-2186,69,2366,-666,4547,7560,446,scared
97,-105,2388,-6430,-6594,2170,5861,-3274,-1228,-2186,69,2366,-666,4547,7560,446,scared
105,51,-5863,-2085,5887,-5667,6467,3112,-252,-2194,136,-4316,6877,2800,-901,-767,scared
105,51,-5863,-2085,5887,-5667,6467,3112,-252,-2194,136,-4316,6877,2800,-901,-767,scared
120,-103,-6062,-3040,4709,-6451,6517,2215,-2968,-6610,-6127,4741,-7202,-3415,-480,7621,scared
120,-103,-6062,-3040,4709,-6451,6517,2215,-2968,-6610,-6127,4741,-7202,-3415,-480,7621,scared
-27,32,-5445,-4871,1702,-6432,-6838,-5758,2868,6551,1639,-3656,-7570,-5145,7416,-3530,scared
-27,32,-5445,-4871,1702,-6432,-6838,-5758,2868,6551,1639,-3656,-7570,-5145,7416,-3530,scared
85,7,5274,-5124,-4954,-4223,-2168,5284,1379,-4440,4070,-2903,3133,4059,7874,6208,scared
85,7,5274,-5124,-4954,-4223,-2168,5284,1379,-4440,4070,-2903,3133,4059,7874,6208,scared
-52,-34,7797,4929,-2546,5097,-4376,-5610,6569,5052,7386,2839,1906,-5498,4226,1292,scared
-52,-34,7797,4929,-2546,5097,-4376,-5610,6569,5052,7386,2839,1906,-5498,4226,1292,scared
99,96,3861,-2279,5351,-6083,788,-4635,-2885,-392,7141,7185,363,-1170,-3049,-4990,scared
99,96,3861,-2279,5351,-6083,788,-4635,-2885,-392,7141,7185,363,-1170,-3049,-4990,scared
149,-60,4260,7908,5459,2039,-7595,2058,-6899,-5973,3389,-5915,5842,-382,-1002,263,scared
149,-60,4260,7908,5459,2039,-7595,2058,-6899,-5973,3389,-5915,5842,-382,-1002,263,scared
-27,-15,2453,-1254,-750,1543,-2199,-3013,7821,7144,-6474,3870,-1496,1120,-6624,4746,scared
-27,-15,2453,-1254,-750,1543,-2199,-3013,7821,7144,-6474,3870,-1496,1120,-6624,4746,scared
144,131,976,-6764,1600,-3216,-5754,-7361,-6992,-1031,-2381,-2925,-1220,-6679,-6745,4518,scared
144,131,976,-6764,1600,-3216,-5754,-7361,-6992,-1031,-2381,-2925,-1220,-6679,-6745,4518,scared
42,-7,15,6984,1366,-4700,5856,5008,-5204,-4413,5102,4469,4900,6932,5841,-1183,scared
42,-7,15,6984,1366,-4700,5856,5008,-5204,-4413,5102,4469,4900,6932,5841,-1183,scared
105,90,-3201,4936,794,-815,400,722,-366,-1299,-6963,7686,-7759,-3507,6164,5379,scared
105,90,-3201,4936,794,-815,400,722,-366,-1299,-6963,7686,-7759,-3507,6164,5379,scared
130,128,-1028,-6253,4055,-5255,3482,978,38,-1877,-1650,-3643,7109,-5849,-2013,-3254,scared
130,128,-1028,-6253,4055,-5255,3482,978,38,-1877,-1650,-3643,7109,-5849,-2013,-3254,scared
-74,-65,-3813,6017,3841,-4531,3701,-3863,266,-4891,-5335,-5238,-3618,3231,-5577,-4529,scared
-74,-65,-3813,6017,3841,-4531,3701,-3863,266,-4891,-5335,-5238,-3618,3231,-5577,-4529,scared
73,50,-6015,-6028,7122,-7753,-7886,-5454,6293,3218,-2225,-3400,-2253,3401,-6019,-7050,scared
73,50,-6015,-6028,7122,-7753,-7886,-5454,6293,3218,-2225,-3400,-2253,3401,-6019,-7050,scared
98,-11,-3932,-6761,-5344,-4064,5093,400,2205,3507,1490,4897,5172,-2476,-508,1033,scared
98,-11,-3932,-6761,-5344,-4064,5093,400,2205,3507,1490,4897,5172,-2476,-508,1033,scared
12,-17,3765,-3025,7884,-4379,167,3333,6994,-497,4575,7192,1139,6342,4977,-4722,scared
12,-17,3765,-3025,7884,-4379,167,3333,6994,-497,4575,7192,1139,6342,4977,-4722,scared
-22,31,-5349,602,3463,7755,-3819,-5892,-5939,7198,3628,7668,7401,6714,668,7289,scared
-22,31,-5349,602,3463,7755,-3819,-5892,-5939,7198,3628,7668,7401,6714,668,7289,scared
13,-47,-2188,-8022,-4936,5141,-474,3028,-71,-40,4457,-4948,3184,6421,3905,-1893,scared
13,-47,-2188,-8022,-4936,5141,-474,3028,-71,-40,4457,-4948,3184,6421,3905,-1893,scared
65,-91,-872,-916,-8192,7082,-1702,-2681,647,3112,6484,6920,2942,-5056,-2213,-6753,scared
65,-91,-872,-916,-8192,7082,-1702,-2681,647,3112,6484,6920,2942,-5056,-2213,-6753,scared
59,-51,1937,-6480,7653,-7700,4870,2159,-2881,2970,7350,2522,-6563,-1755,7853,3204,scared
59,-51,1937,-6480,7653,-7700,4870,2159,-2881,2970,7350,2522,-6563,-1755,7853,3204,scared
143,80,3530,5105,-1897,-7602,4625,-6942,6972,-3400,3775,-689,-6275,2861,1309,-6566,scared
143,80,3530,5105,-1897,-7602,4625,-6942,6972,-3400,3775,-689,-6275,2861,1309,-6566,scared
-90,87,-4598,-2517,906,-2031,-763,-1651,3296,183,-7447,-7871,-4840,561,-4023,3154,scared
-90,87,-4598,-2517,906,-2031,-763,-1651,3296,183,-7447,-7871,-4840,561,-4023,3154,scared
-75,102,-7710,-7493,-7348,5568,305,1752,6445,-3704,-918,-1540,6731,4959,-5052,-7108,scared
-75,102,-7710,-7493,-7348,5568,305,1752,6445,-3704,-918,-1540,6731,4959,-5052,-7108,scared
137,-97,64,-5442,-7895,1631,-5070,5481,7432,-7270,4930,-4270,-279,-5421,5188,4797,scared
137,-97,64,-5442,-7895,1631,-5070,5481,7432,-7270,4930,-4270,-279,-5421,5188,4797,scared
69,148,-5141,591,1013,1860,1348,-6564,-6386,8023,4976,3469,1554,-4601,2478,5585,scared
69,148,-5141,591,1013,1860,1348,-6564,-6386,8023,4976,3469,1554,-4601,2478,5585,scared
41,12,-2769,1413,-5591,6509,-4846,3184,3349,1620,4191,4785,-3013,-437,628,1406,scared
41,12,-2769,1413,-5591,6509,-4846,3184,3349,1620,4191,4785,-3013,-437,628,1406,scared
-49,-73,592,-7404,-1570,-894,407,74,-5544,-6516,-1409,4791,-396,8108,-5193,2373,scared
-49,-73,592,-7404,-1570,-894,407,74,-5544,-6516,-1409,4791,-396,8108,-5193,2373,scared
20,40,5912,-3314,-2757,-4494,-6503,-2928,2328,-3477,-3905,-3808,-3851,-801,4813,4500,scared
20,40,5912,-3314,-2757,-4494,-6503,-2928,2328,-3477,-3905,-3808,-3851,-801,4813,4500,scared
7,-78,1222,-106,4912,-2143,-2873,-4839,2870,5853,-965,3365,-4828,6116,7935,267,scared
7,-78,1222,-106,4912,-2143,-2873,-4839,2870,5853,-965,3365,-4828,6116,7935,267,scared
-70,-93,-2440,-7131,-2807,-3508,-4654,1414,4945,-6794,3083,4154,-7804,-1450,2032,3713,scared
-70,-93,-2440,-7131,-2807,-3508,-4654,1414,4945,-6794,3083,4154,-7804,-1450,2032,3713,scared
-35,109,-5383,-3892,-7628,-4546,324,-2871,5812,6044,3094,2021,-4110,4293,6688,-4838,scared
-35,109,-5383,-3892,-7628,-4546,324,-2871,5812,6044,3094,2021,-4110,4293,6688,-4838,scared
148,-52,6705,-2877,-4726,-3886,-6115,-6220,-3952,5109,-8141,2348,5600,-3477,2969,4567,scared
148,-52,6705,-2877,-4726,-3886,-6115,-6220,-3952,5109,-8141,2348,5600,-3477,2969,4567,scared
57,26,5841,8080,-3139,7902,5020,4815,4636,5805,2704,2592,-272,4836,-6040,-1621,scared
57,26,5841,8080,-3139,7902,5020,4815,4636,5805,2704,2592,-272,4836,-6040,-1621,scared
3,-43,2908,7249,-6144,-816,-6563,-4939,-7599,1552,-5373,4804,6444,2687,-7121,-3506,scared
3,-43,2908,7249,-6144,-816,-6563,-4939,-7599,1552,-5373,4804,6444,2687,-7121,-3506,scared
