Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
33,67,-5486,1627,6362,-7730,5401,2723,-6398,-1477,5700,-1575,-7769,-1222,-950,-6152,scared
102,-7,-4533,3622,-133,-4912,760,1513,-475,4058,-6329,6444,4941,6825,-768,-2208,scared
102,-7,-4533,3622,-133,-4912,760,1513,-475,4058,-6329,6444,4941,6825,-768,-2208,scared
108,-85,7065,-4169,783,5644,-2040,-1479,404,-637,-654,6399,-7184,-8135,-2374,-3660,scared
108,-85,7065,-4169,783,5644,-2040,-1479,404,-637,-654,6399,-7184,-8135,-2374,-3660,scared
145,89,-5985,-6613,-2947,5613,-2930,-1014,-1382,4398,5873,7625,-3265,1062,-3280,6551,scared
145,89,-5985,-6613,-2947,5613,-2930,-1014,-1382,4398,5873,7625,-3265,1062,-3280,6551,scared
21,-76,2622,-2800,4875,2006,6407,-7445,-5096,-215,1420,-6849,3718,4973,117,6881,scared
21,-76,2622,-2800,4875,2006,6407,-7445,-5096,-215,1420,-6849,3718,4973,117,6881,scared
113,-82,837,-3703,7393,4855,2184,8063,-7587,-4055,4215,-7380,-872,3651,-662,-7967,scared
113,-82,837,-3703,7393,4855,2184,8063,-7587,-4055,4215,-7380,-872,3651,-662,-7967,scared
81,-45,196,1444,3608,-4385,498,-7579,-3375,3592,5813,-5550,7767,6126,1460,1174,scared
81,-45,196,1444,3608,-4385,498,-7579,-3375,3592,5813,-5550,7767,6126,1460,1174,scared
-94,-36,7872,3594,3224,-2752,-5021,-4763,-1032,6221,-1983,-2558,-4582,4230,1168,-4165,scared
-94,-36,7872,3594,3224,-2752,-5021,-4763,-1032,6221,-1983,-2558,-4582,4230,1168,-4165,scared
-5,-1,4146,3530,-5740,-5275,5628,-7701,-4928,7625,7701,-1593,7405,-7451,6973,-5320,scared
-5,-1,4146,3530,-5740,-5275,5628,-7701,-4928,7625,7701,-1593,7405,-7451,6973,-5320,scared
-99,50,-4021,4111,6347,1577,452,3683,-6466,4729,8120,2469,5048,3635,-3618,-6464,scared
-99,50,-4021,4111,6347,1577,452,3683,-6466,4729,8120,2469,5048,3635,-3618,-6464,scared
-32,3,-4533,7706,6893,-2924,-4906,5135,3386,-5457,-2944,-6039,-6488,2446,7382,-5903,scared
-32,3,-4533,7706,6893,-2924,-4906,5135,3386,-5457,-2944,-6039,-6488,2446,7382,-5903,scared
-89,-10,7180,-6715,-4094,-2996,6301,6128,-7834,-3137,6701,-5697,3676,-4438,-2326,-6219,scared
-89,-10,7180,-6715,-4094,-2996,6301,6128,-7834,-3137,6701,-5697,3676,-4438,-2326,-6219,scared
112,81,421,4294,1416,7717,2844,7839,-5240,-5759,-6458,956,-1537,4614,8187,3848,scared
112,81,421,4294,1416,7717,2844,7839,-5240,-5759,-6458,956,-1537,4614,8187,3848,scared
139,81,2451,6989,-2530,5781,347,5758,-780,5660,-4454,-4837,-4831,-1205,1470,6036,scared
139,81,2451,6989,-2530,5781,347,5758,-780,5660,-4454,-4837,-4831,-1205,1470,6036,scared
0,44,4888,-2204,907,3162,-2288,3999,7095,24,-2104,6310,1908,5438,1485,1280,scared
0,44,4888,-2204,907,3162,-2288,3999,7095,24,-2104,6310,1908,5438,1485,1280,scared
46,-44,1495,-2013,-4982,-3230,7216,-6760,-1363,4273,-5036,1527,7449,-8184,-5313,-2512,scared
46,-44,1495,-2013,-4982,-3230,7216,-6760,-1363,4273,-5036,1527,7449,-8184,-5313,-2512,scared
21,105,-2016,1023,-6985,-5424,-978,2783,2674,-6672,5787,1204,1285,1994,3236,4519,scared
21,105,-2016,1023,-6985,-5424,-978,2783,2674,-6672,5787,1204,1285,1994,3236,4519,scared
12,51,4127,532,-6662,961,1518,7723,-1060,4403,-2687,3281,5995,3916,6890,7016,scared
12,51,4127,532,-6662,961,1518,7723,-1060,4403,-2687,3281,5995,3916,6890,7016,scared
10,-28,-1081,-7085,4487,517,7888,4264,-848,-5358,5521,-473,-3501,312,-309,6965,scared
10,-28,-1081,-7085,4487,517,7888,4264,-848,-5358,5521,-473,-3501,312,-309,6965,scared
8,-27,-1183,-6613,8148,3766,-2802,-3942,-3902,1510,-6302,5077,-5757,2063,6614,-1178,scared
8,-27,-1183,-6613,8148,3766,-2802,-3942,-3902,1510,-6302,5077,-5757,2063,6614,-1178,scared
43,111,1669,-304,-3388,-6688,3163,2488,7557,5179,-868,-4155,67,-1222,-4805,6127,scared
43,111,1669,-304,-3388,-6688,3163,2488,7557,5179,-868,-4155,67,-1222,-4805,6127,scared
28,-79,709,-2612,4305,-1135,-460,8139,7412,-6707,-5370,-5545,1973,-7353,5068,-7099,scared
28,-79,709,-2612,4305,-1135,-460,8139,7412,-6707,-5370,-5545,1973,-7353,5068,-7099,scared
27,-85,7734,5291,1576,1777,-6251,-1569,2211,6705,-3582,-104,-2196,-580,-501,4502,scared
27,-85,7734,5291,1576,1777,-6251,-1569,2211,6705,-3582,-104,-2196,-580,-501,4502,scared
-23,141,-6629,-4635,-1442,-4198,802,1538,-904,4251,7047,-1291,-4238,-1641,3970,5596,scared
-23,141,-6629,-4635,-1442,-4198,802,1538,-904,4251,7047,-1291,-4238,-1641,3970,5596,scared
123,-98,-1150,-7353,-5824,-5985,330,-4430,5108,-6330,2114,3349,956,5576,5138,6236,scared
123,-98,-1150,-7353,-5824,-5985,330,-4430,5108,-6330,2114,3349,956,5576,5138,6236,scared
-55,59,5022,1738,-1964,-2862,-3380,-3612,-6870,6544,4685,-1506,7966,2662,72,6863,scared
-55,59,5022,1738,-1964,-2862,-3380,-3612,-6870,6544,4685,-1506,7966,2662,72,6863,scared
42,-103,833,1134,-30,-5589,-2319,7098,-3749,-7630,2190,-1421,-2240,6026,-4860,-7439,scared
42,-103,833,1134,-30,-5589,-2319,7098,-3749,-7630,2190,-1421,-2240,6026,-4860,-7439,scared
-17,40,7463,4285,-7898,-4182,-6486,7053,-31,5296,-2527,-6416,-6551,-6281,3385,7508,scared
-17,40,7463,4285,-7898,-4182,-6486,7053,-31,5296,-2527,-6416,-6551,-6281,3385,7508,scared
10,127,-3561,8079,-5298,3793,1811,5666,-2705,-1155,4810,2263,-2190,5835,221,-2175,scared
10,127,-3561,8079,-5298,3793,1811,5666,-2705,-1155,4810,2263,-2190,5835,221,-2175,scared
-90,54,7334,1909,6139,-6467,-739,5079,733,-4696,-5017,-6059,-6693,-738,2761,1584,scared
-90,54,7334,1909,6139,-6467,-739,5079,733,-4696,-5017,-6059,-6693,-738,2761,1584,scared
81,-59,838,-3379,-7233,4901,-4672,604,-1197,43,-1195,7921,1990,-4160,2733,4672,scared
81,-59,838,-3379,-7233,4901,-4672,604,-1197,43,-1195,7921,1990,-4160,2733,4672,scared
140,-104,-2361,-3660,-1756,-3543,-4277,-135,-7322,2856,-7375,4930,-6117,-373,-3467,2191,scared
140,-104,-2361,-3660,-1756,-3543,-4277,-135,-7322,2856,-7375,4930,-6117,-373,-3467,2191,scared
70,-57,-6464,1216,2162,1299,-376,-7681,1614,-6276,3017,-3380,1789,-4921,-7384,7118,scared
70,-57,-6464,1216,2162,1299,-376,-7681,1614,-6276,3017,-3380,1789,-4921,-7384,7118,scared
-102,-73,2055,7059,-3728,176,-5045,2140,-6299,-7885,-7963,-4232,5906,264,5031,5831,scared
-102,-73,2055,7059,-3728,176,-5045,2140,-6299,-7885,-7963,-4232,5906,264,5031,5831,scared
55,-92,490,8133,3753,1421,8176,-1948,-3773,4505,3714,-1022,-3980,-8098,-1524,-3038,scared
55,-92,490,8133,3753,1421,8176,-1948,-3773,4505,3714,-1022,-3980,-8098,-1524,-3038,scared
97,-80,-6538,-3734,733,3711,1646,-1731,-2243,8160,-6848,412,-6154,4395,77,164,scared
97,-80,-6538,-3734,733,3711,1646,-1731,-2243,8160,-6848,412,-6154,4395,77,164,scared
-47,-31,-2264,7309,555,-6378,880,-8124,7028,-2509,88,-5364,7601,-5076,-1554,-5035,scared
-47,-31,-2264,7309,555,-6378,880,-8124,7028,-2509,88,-5364,7601,-5076,-1554,-5035,scared
119,-24,-4313,-6669,-4231,2578,-2841,-3143,4480,2524,-4992,-461,-5718,4002,4362,-5030,scared
119,-24,-4313,-6669,-4231,2578,-2841,-3143,4480,2524,-4992,-461,-5718,4002,4362,-5030,scared
102,136,2071,1283,-4576,-3194,3652,5064,-2492,-1754,-5677,959,-7364,20,4671,1509,scared
102,136,2071,1283,-4576,-3194,3652,5064,-2492,-1754,-5677,959,-7364,20,4671,1509,scared
-50,125,3546,5075,190,-6449,-2802,4551,-921,-3192,3387,7739,-2693,-5901,-2061,2895,scared
-50,125,3546,5075,190,-6449,-2802,4551,-921,-3192,3387,7739,-2693,-5901,-2061,2895,scared
102,30,711,-1402,2970,7870,359,-3501,-2591,-6368,-4106,-5577,2367,-2032,1642,-7606,scared
102,30,711,-1402,2970,7870,359,-3501,-2591,-6368,-4106,-5577,2367,-2032,1642,-7606,scared
118,15,3842,-6531,-7230,927,-5968,-2768,-6624,90,-6202,3472,-5158,4020,4927,-1117,scared
118,15,3842,-6531,-7230,927,-5968,-2768,-6624,90,-6202,3472,-5158,4020,4927,-1117,scared
-22,-51,3180,5679,5042,1923,7801,623,-1958,1445,3771,164,4204,2048,-8006,-1509,scared
-22,-51,3180,5679,5042,1923,7801,623,-1958,1445,3771,164,4204,2048,-8006,-1509,scared
134,-88,1047,-7426,6781,1062,7026,-747,1187,-6304,927,645,3691,5556,2562,-741,scared
134,-88,1047,-7426,6781,1062,7026,-747,1187,-6304,927,645,3691,5556,2562,-741,scared
57,-73,2140,-7172,-2380,3075,-94,-5128,3637,1274,7392,7702,-171,-4697,-7668,-5826,scared
57,-73,2140,-7172,-2380,3075,-94,-5128,3637,1274,7392,7702,-171,-4697,-7668,-5826,scared
53,133,-3332,-7742,6186,-2155,7571,-6809,371,-7246,81,-6649,-1140,-3375,7247,-1951,scared
53,133,-3332,-7742,6186,-2155,7571,-6809,371,-7246,81,-6649,-1140,-3375,7247,-1951,scared
46,42,-1562,5931,-4392,-7704,-3367,-1085,7890,-2278,-2141,5785,-560,7226,3582,-5110,scared
46,42,-1562,5931,-4392,-7704,-3367,-1085,7890,-2278,-2141,5785,-560,7226,3582,-5110,scared
149,-74,186,3479,-6717,-1736,-1634,6269,-6327,-3012,-2923,-3486,8151,842,144,-2787,scared
149,-74,186,3479,-6717,-1736,-1634,6269,-6327,-3012,-2923,-3486,8151,842,144,-2787,scared
26,-100,1043,-5994,-4030,-6541,1280,-6990,-5382,-477,3984,-799,-1206,3367,1600,4051,scared
26,-100,1043,-5994,-4030,-6541,1280,-6990,-5382,-477,3984,-799,-1206,3367,1600,4051,scared
143,109,-194,-8184,-7352,7829,-5090,-864,5377,5734,-1343,1345,3364,2717,-2439,5498,scared
143,109,-194,-8184,-7352,7829,-5090,-864,5377,5734,-1343,1345,3364,2717,-2439,5498,scared
-102,99,-1784,1574,207,6490,6812,7508,2753,-1784,450,-4663,4865,-606,2036,-4088,scared
-102,99,-1784,1574,207,6490,6812,7508,2753,-1784,450,-4663,4865,-606,2036,-4088,scared
-96,36,1046,8141,1211,-3147,3837,6671,4865,1307,758,5699,-3107,6438,-5072,-5861,scared
-96,36,1046,8141,1211,-3147,3837,6671,4865,1307,758,5699,-3107,6438,-5072,-5861,scared
54,-54,7838,3507,205,-164,3767,4058,5886,5605,4338,-6618,2008,-3535,12,-4346,scared
54,-54,7838,3507,205,-164,3767,4058,5886,5605,4338,-6618,2008,-3535,12,-4346,scared
-45,1,5321,-4780,-7286,-5559,7615,5998,4531,-7504,-2206,-3887,6863,3375,-3443,2629,scared
-45,1,5321,-4780,-7286,-5559,7615,5998,4531,-7504,-2206,-3887,6863,3375,-3443,2629,scared
45,120,5502,6109,5088,-7215,-2695,-5579,3694,-4785,-6357,5013,5392,7160,500,-3302,scared
45,120,5502,6109,5088,-7215,-2695,-5579,3694,-4785,-6357,5013,5392,7160,500,-3302,scared
-87,-73,582,7868,-540,-7235,-4831,-6491,2356,660,3753,6847,2080,-1144,489,-1250,scared
-87,-73,582,7868,-540,-7235,-4831,-6491,2356,660,3753,6847,2080,-1144,489,-1250,scared
-54,40,7656,-7653,5504,-5017,2002,2222,-3964,-5527,-600,7506,-6071,-4712,2697,3477,scared
-54,40,7656,-7653,5504,-5017,2002,2222,-3964,-5527,-600,7506,-6071,-4712,2697,3477,scared
88,100,-1183,-7778,282,-8157,-7909,2318,-1633,-4915,-3663,4095,-1305,2603,2998,8056,scared
88,100,-1183,-7778,282,-8157,-7909,2318,-1633,-4915,-3663,4095,-1305,2603,2998,8056,scared
-99,-103,7712,-6276,-4654,-5808,5466,-6800,-4671,3769,-3721,-4552,-8088,-21,-7213,-1345,scared
-99,-103,7712,-6276,-4654,-5808,5466,-6800,-4671,3769,-3721,-4552,-8088,-21,-7213,-1345,scared
107,104,7915,-101,-2117,-5234,-5087,2002,-6032,7846,1228,-6180,-712,4182,4751,-3888,scared
107,104,7915,-101,-2117,-5234,-5087,2002,-6032,7846,1228,-6180,-712,4182,4751,-3888,scared
13,18,-6280,5450,1313,5035,-7787,3240,-2942,6685,1982,6430,742,-6868,-3299,136,scared
13,18,-6280,5450,1313,5035,-7787,3240,-2942,6685,1982,6430,742,-6868,-3299,136,scared
-19,8,739,-2939,-4471,4137,-1316,-3953,5508,-2344,3583,-4290,6082,2095,-5889,-4574,scared
-19,8,739,-2939,-4471,4137,-1316,-3953,5508,-2344,3583,-4290,6082,2095,-5889,-4574,scared
9,35,3135,5637,-2552,3762,4042,2235,-3868,2998,-3712,3155,1841,2336,5227,3844,scared
9,35,3135,5637,-2552,3762,4042,2235,-3868,2998,-3712,3155,1841,2336,5227,3844,scared
-39,-48,409,7836,4345,309,-8177,-6328,3010,6038,3872,3077,4776,2316,4676,-386,scared
-39,-48,409,7836,4345,309,-8177,-6328,3010,6038,3872,3077,4776,2316,4676,-386,scared
148,102,6793,-1163,-1439,-1544,-3056,5337,6757,5597,-2419,-4206,7811,-1457,-5029,3541,scared
148,102,6793,-1163,-1439,-1544,-3056,5337,6757,5597,-2419,-4206,7811,-1457,-5029,3541,scared
45,-42,2556,-1532,908,-3292,4312,-1515,-2226,7733,-5990,-3108,-1917,2631,1056,-3949,scared
45,-42,2556,-1532,908,-3292,4312,-1515,-2226,7733,-5990,-3108,-1917,2631,1056,-3949,scared
-29,-27,3620,-7599,-1431,-542,-3585,-312,-3270,6183,6825,7715,-4740,-2319,-5317,6498,scared
-29,-27,3620,-7599,-1431,-542,-3585,-312,-3270,6183,6825,7715,-4740,-2319,-5317,6498,scared
28,-46,-6676,-1502,3412,-6982,-7842,1876,423,3248,-227,181,-2063,3757,1975,2902,scared
28,-46,-6676,-1502,3412,-6982,-7842,1876,423,3248,-227,181,-2063,3757,1975,2902,scared
32,49,-7251,-6588,-5024,1181,-7280,1514,-57,5291,-1439,-4633,3860,-2642,-3818,-1056,scared
32,49,-7251,-6588,-5024,1181,-7280,1514,-57,5291,-1439,-4633,3860,-2642,-3818,-1056,scared
97,148,2478,6390,988,4106,-4048,-368,-6437,-6122,2256,-7251,-2739,-1745,-2980,-2471,scared
97,148,2478,6390,988,4106,-4048,-368,-6437,-6122,2256,-7251,-2739,-1745,-2980,-2471,scared
55,-92,-3527,8133,7361,1421,-5887,-1948,3813,4505,7879,-1022,-3980,-8098,-1108,7723,scared
55,-92,-3527,8133,7361,1421,-5887,-1948,3813,4505,7879,-1022,-3980,-8098,-1108,7723,scared
103,-48,-8017,2321,-6796,-6288,-4536,222,8141,7965,-5224,-6058,1069,-591,7123,-6336,scared
103,-48,-8017,2321,-6796,-6288,-4536,222,8141,7965,-5224,-6058,1069,-591,7123,-6336,scared
93,131,3816,-2691,1760,623,1752,8176,-7017,3284,-7578,7834,6550,-5263,-5007,-2623,scared
93,131,3816,-2691,1760,623,1752,8176,-7017,3284,-7578,7834,6550,-5263,-5007,-2623,scared
122,-91,-5039,-2522,3173,-6860,-777,-8052,3972,-3370,3237,-6954,7531,4048,-1452,-4296,scared
122,-91,-5039,-2522,3173,-6860,-777,-8052,3972,-3370,3237,-6954,7531,4048,-1452,-4296,scared
149,145,-4703,-1015,-73,2156,-1682,-3710,5635,-5914,687,7528,1442,-1527,-2599,7877,scared
149,145,-4703,-1015,-73,2156,-1682,-3710,5635,-5914,687,7528,1442,-1527,-2599,7877,scared
-7,-23,5,3616,-759,5710,2016,-247,5319,3347,-1460,-145,-6853,-7422,-7951,-5256,scared
-7,-23,5,3616,-759,5710,2016,-247,5319,3347,-1460,-145,-6853,-7422,-7951,-5256,scared
-20,-1,-2216,5224,-2691,-6848,-1444,1619,-2403,-5291,-4288,5136,6801,4685,-274,3560,scared
-20,-1,-2216,5224,-2691,-6848,-1444,1619,-2403,-5291,-4288,5136,6801,4685,-274,3560,scared
-103,-82,-6960,8138,6338,-3195,6166,6785,-5571,6437,-7070,-668,5068,236,1130,-8035,scared
-103,-82,-6960,8138,6338,-3195,6166,6785,-5571,6437,-7070,-668,5068,236,1130,-8035,scared
-57,141,-3794,-771,4788,-2277,-4066,-3479,6885,-6668,-139,-6085,7850,-7743,-6233,1247,scared
-57,141,-3794,-771,4788,-2277,-4066,-3479,6885,-6668,-139,-6085,7850,-7743,-6233,1247,scared
-87,-56,-7149,1265,202,-4928,-5026,-7552,-1343,3576,4127,3645,5506,4909,-1427,-4498,scared
-87,-56,-7149,1265,202,-4928,-5026,-7552,-1343,3576,4127,3645,5506,4909,-1427,-4498,scared
-101,-70,7105,737,-5210,6148,7662,-5059,6392,-2737,6044,1068,3247,7032,-6975,2570,scared
-101,-70,7105,737,-5210,6148,7662,-5059,6392,-2737,6044,1068,3247,7032,-6975,2570,scared
96,94,2680,-5351,-3536,-3521,-2670,-6498,4948,1273,-3921,5413,4620,1202,-5762,629,scared
96,94,2680,-5351,-3536,-3521,-2670,-6498,4948,1273,-3921,5413,4620,1202,-5762,629,scared
114,112,-6083,6818,5069,579,-4745,-4586,-3251,-1771,-2731,-5433,6740,4920,-6867,6579,scared
114,112,-6083,6818,5069,579,-4745,-4586,-3251,-1771,-2731,-5433,6740,4920,-6867,6579,scared
90,-77,3173,-4077,5942,-6310,1966,-438,-5448,7166,-1134,-1148,709,2564,6923,-1074,scared
