Y,X,F3,F4,P7,FC6,F7,F8,T7,P8,FC5,AF4,T8,02,01,AF3,state
-29,-72,719,6479,5034,-4589,-7282,-6433,2587,182,-946,5488,1123,6715,1349,5908,0

-29,-72,719,6479,5034,-4589,-7282,-6433,2587,182,-946,5488,1123,6715,1349,5908,0

25,72,2622,1287,-2047,35,-5729,-2919,-6384,816,-2097,6769,5533,2332,4427,-380,0

25,72,2622,1287,-2047,35,-5729,-2919,-6384,816,-2097,6769,5533,2332,4427,-380,0

59,-91,-35,6590,4300,4343,-5572,-4062,-6329,7588,-6465,-4081,2227,5639,1040,6711,0

59,-91,-35,6590,4300,4343,-5572,-4062,-6329,7588,-6465,-4081,2227,5639,1040,6711,0

48,61,4028,3080,6413,6281,-3273,-1756,2414,6514,594,-6475,-829,-2885,-6101,1495,0

48,61,4028,3080,6413,6281,-3273,-1756,2414,6514,594,-6475,-829,-2885,-6101,1495,0

53,-36,-3801,6309,5030,305,-2692,-5027,-717,6158,7868,2320,-7805,5633,-4382,-6575,0

53,-36,-3801,6309,5030,305,-2692,-5027,-717,6158,7868,2320,-7805,5633,-4382,-6575,0

-24,110,-5944,-7384,85,1362,4180,4015,-1996,-2103,-2500,5039,829,2412,-395,-6945,0

-24,110,-5944,-7384,85,1362,4180,4015,-1996,-2103,-2500,5039,829,2412,-395,-6945,0

-32,-14,1655,4218,-2001,-4313,5984,659,4906,-5631,1884,5433,102,4091,7794,-3707,0

-32,-14,1655,4218,-2001,-4313,5984,659,4906,-5631,1884,5433,102,4091,7794,-3707,0

97,-54,-7585,-493,4025,5645,-5702,-8092,4439,3414,-7769,-6652,-5394,-5758,1887,-6473,0

97,-54,-7585,-493,4025,5645,-5702,-8092,4439,3414,-7769,-6652,-5394,-5758,1887,-6473,0

36,-52,7114,2379,7284,-5050,-2356,-7630,1737,-5763,3708,-8134,-4961,-2119,-4463,8138,0

36,-52,7114,2379,7284,-5050,-2356,-7630,1737,-5763,3708,-8134,-4961,-2119,-4463,8138,0

79,118,-7201,2126,7522,5606,2684,3571,-206,8070,3678,-6686,7908,-4516,3247,-3876,0

79,118,-7201,2126,7522,5606,2684,3571,-206,8070,3678,-6686,7908,-4516,3247,-3876,0

-78,102,-4947,-2286,6219,-5488,5532,927,-6537,6084,4411,-234,-5172,-2633,2343,7696,0

-78,102,-4947,-2286,6219,-5488,5532,927,-6537,6084,4411,-234,-5172,-2633,2343,7696,0

85,-29,-6909,1604,2194,-2931,-7342,-5821,-3950,1604,-505,-4356,-7112,-6573,-5844,-8141,0

85,-29,-6909,1604,2194,-2931,-7342,-5821,-3950,1604,-505,-4356,-7112,-6573,-5844,-8141,0

-18,127,1425,7490,4882,-3396,-408,524,7743,306,3552,-6673,6512,-4035,-2236,-3515,0

-18,127,1425,7490,4882,-3396,-408,524,7743,306,3552,-6673,6512,-4035,-2236,-3515,0

113,122,6531,-5102,-1525,1879,5202,5615,-5914,-5624,5513,4169,-5461,-6536,-3242,-5544,0

113,122,6531,-5102,-1525,1879,5202,5615,-5914,-5624,5513,4169,-5461,-6536,-3242,-5544,0

-26,119,-5979,4802,1067,4625,3858,2086,-6833,2364,2556,3494,3652,558,1101,4796,0

-26,119,-5979,4802,1067,4625,3858,2086,-6833,2364,2556,3494,3652,558,1101,4796,0

-37,102,-2438,-2391,5198,-364,-3875,-2390,-4928,5656,-3532,-6324,6516,-3242,6813,-962,0

-37,102,-2438,-2391,5198,-364,-3875,-2390,-4928,5656,-3532,-6324,6516,-3242,6813,-962,0

142,-44,5208,3913,-2842,-2595,-2036,8130,6256,5447,-6796,-7725,-4480,-312,-4361,-5202,0

142,-44,5208,3913,-2842,-2595,-2036,8130,6256,5447,-6796,-7725,-4480,-312,-4361,-5202,0

110,-29,-860,-4995,1065,1295,-115,-3402,1224,-4197,-1750,7139,6987,6011,-336,1632,0

110,-29,-860,-4995,1065,1295,-115,-3402,1224,-4197,-1750,7139,6987,6011,-336,1632,0

118,-89,241,-7338,-4788,3345,5474,3746,-6318,2930,-6257,7491,6275,4191,-3115,2920,0

118,-89,241,-7338,-4788,3345,5474,3746,-6318,2930,-6257,7491,6275,4191,-3115,2920,0

12,-10,1510,1417,7766,-1526,-1510,780,-521,1389,-1511,-5796,-1436,-3968,4825,3362,0

12,-10,1510,1417,7766,-1526,-1510,780,-521,1389,-1511,-5796,-1436,-3968,4825,3362,0

92,22,179,1297,-4038,-187,-159,-3917,-2880,7257,55,3852,3337,5843,2542,284,0

92,22,179,1297,-4038,-187,-159,-3917,-2880,7257,55,3852,3337,5843,2542,284,0

-75,108,8146,-5531,-403,2112,7119,7268,-5174,-1745,589,-1485,-1102,1281,-5706,7666,0

-75,108,8146,-5531,-403,2112,7119,7268,-5174,-1745,589,-1485,-1102,1281,-5706,7666,0

64,103,2574,104,-2505,-5735,-3733,5242,4593,1625,-516,6881,8007,2753,-4332,7633,0

64,103,2574,104,-2505,-5735,-3733,5242,4593,1625,-516,6881,8007,2753,-4332,7633,0

13,-17,-3854,-122,-6142,3279,-3363,4331,585,-4270,-7361,-5909,3644,-2879,-7670,-7207,0

13,-17,-3854,-122,-6142,3279,-3363,4331,585,-4270,-7361,-5909,3644,-2879,-7670,-7207,0

42,-75,-2105,5816,4823,-5396,4130,-976,5337,-5835,-6944,-4495,-409,1567,-6913,342,0

42,-75,-2105,5816,4823,-5396,4130,-976,5337,-5835,-6944,-4495,-409,1567,-6913,342,0

53,111,-2643,6670,882,1343,6341,5569,-216,2645,7225,3862,-6425,-5816,5454,-2700,0

53,111,-2643,6670,882,1343,6341,5569,-216,2645,7225,3862,-6425,-5816,5454,-2700,0

-38,79,-2903,1287,347,4054,-6460,1707,-6356,-6060,4875,6701,-367,3130,-1066,3165,0

-38,79,-2903,1287,347,4054,-6460,1707,-6356,-6060,4875,6701,-367,3130,-1066,3165,0

6,134,-6864,5693,5237,-4923,-2593,-6035,6591,3132,-4591,-1122,-1054,6516,6356,936,0

6,134,-6864,5693,5237,-4923,-2593,-6035,6591,3132,-4591,-1122,-1054,6516,6356,936,0

-14,42,3173,5858,-3619,4105,-1220,-7990,-7767,3356,-7334,942,-6708,3069,-4519,4869,0

-14,42,3173,5858,-3619,4105,-1220,-7990,-7767,3356,-7334,942,-6708,3069,-4519,4869,0

106,26,-2837,-4257,521,8064,2817,-3778,-6900,2627,2091,6018,-1432,-782,3364,160,0

106,26,-2837,-4257,521,8064,2817,-3778,-6900,2627,2091,6018,-1432,-782,3364,160,0

-2,78,3405,-2792,5474,8176,-1208,-6481,-2872,-7156,3608,3279,2602,-2185,-3296,-290,0

-2,78,3405,-2792,5474,8176,-1208,-6481,-2872,-7156,3608,3279,2602,-2185,-3296,-290,0

93,29,-213,2144,7674,3533,4433,2545,-5253,1248,6627,6862,2387,-4183,-2118,3062,0

93,29,-213,2144,7674,3533,4433,2545,-5253,1248,6627,6862,2387,-4183,-2118,3062,0

136,120,1092,1761,316,3435,-547,-6406,3926,-1920,792,6737,-6597,6428,5967,7402,0

136,120,1092,1761,316,3435,-547,-6406,3926,-1920,792,6737,-6597,6428,5967,7402,0

136,-29,3141,2715,-688,3897,2831,-2400,3778,485,-1937,-1869,-5510,-1363,-4583,-6779,0

136,-29,3141,2715,-688,3897,2831,-2400,3778,485,-1937,-1869,-5510,-1363,-4583,-6779,0

95,33,1128,3569,7239,6245,-4745,1813,770,4846,4887,-1332,-5978,-7611,-2464,4922,0

95,33,1128,3569,7239,6245,-4745,1813,770,4846,4887,-1332,-5978,-7611,-2464,4922,0

-90,119,-3742,-6889,-2916,219,2717,-1889,-3240,-4229,1916,-4387,4104,-6656,6915,2838,0

-90,119,-3742,-6889,-2916,219,2717,-1889,-3240,-4229,1916,-4387,4104,-6656,6915,2838,0

-18,93,1238,-67,-3036,-1833,6565,1759,-7535,6255,4220,-981,-7975,3005,5652,-1336,0

-18,93,1238,-67,-3036,-1833,6565,1759,-7535,6255,4220,-981,-7975,3005,5652,-1336,0

-4,3,-7965,3912,2123,5920,4422,2746,-6005,-8115,1195,1787,4983,1400,7418,431,0

-4,3,-7965,3912,2123,5920,4422,2746,-6005,-8115,1195,1787,4983,1400,7418,431,0

-21,-100,-6369,4795,-4347,1268,-2532,-5791,-1545,-1917,-5620,541,-7526,-6349,6000,-3783,0

-21,-100,-6369,4795,-4347,1268,-2532,-5791,-1545,-1917,-5620,541,-7526,-6349,6000,-3783,0

54,149,-4280,3018,-7583,-3180,5302,-6925,2493,-285,560,7336,-2036,5414,620,-1509,0

54,149,-4280,3018,-7583,-3180,5302,-6925,2493,-285,560,7336,-2036,5414,620,-1509,0

-16,137,7354,6369,1136,5122,-8086,4160,-4194,-6,6518,-4665,7294,345,-4287,1420,0

-16,137,7354,6369,1136,5122,-8086,4160,-4194,-6,6518,-4665,7294,345,-4287,1420,0

-6,1,2876,3564,4327,2586,-2209,1042,331,5482,-1170,-4600,1263,-7174,433,-2063,0

-6,1,2876,3564,4327,2586,-2209,1042,331,5482,-1170,-4600,1263,-7174,433,-2063,0

129,-104,6981,3627,3414,-393,-3253,-3427,2423,-2591,5071,4647,-2134,5922,2115,6776,0

129,-104,6981,3627,3414,-393,-3253,-3427,2423,-2591,5071,4647,-2134,5922,2115,6776,0

-80,-47,4992,-5748,7617,1826,-1567,7674,-1030,-1835,-6944,-611,-2274,-2889,-2294,4064,0

-80,-47,4992,-5748,7617,1826,-1567,7674,-1030,-1835,-6944,-611,-2274,-2889,-2294,4064,0

40,-28,6166,-4520,-3056,-7363,2288,1947,-7676,8162,421,-504,-777,983,-877,5996,0

40,-28,6166,-4520,-3056,-7363,2288,1947,-7676,8162,421,-504,-777,983,-877,5996,0

106,74,-2517,-2942,-1780,-4248,-154,1439,-2181,4782,2390,5823,-8082,13,7483,-719,0

106,74,-2517,-2942,-1780,-4248,-154,1439,-2181,4782,2390,5823,-8082,13,7483,-719,0

2,-67,-7860,2203,4267,4859,-2602,-1586,468,7032,7190,-3908,4835,7726,2556,160,0

2,-67,-7860,2203,4267,4859,-2602,-1586,468,7032,7190,-3908,4835,7726,2556,160,0

99,38,-6705,1572,4155,3356,-6200,-2602,-3369,2806,6768,-3751,7723,1127,3726,-6014,0

99,38,-6705,1572,4155,3356,-6200,-2602,-3369,2806,6768,-3751,7723,1127,3726,-6014,0

-40,82,4915,914,-2720,4280,-385,4567,-6428,4516,8174,5584,-7791,8078,604,3946,0

-40,82,4915,914,-2720,4280,-385,4567,-6428,4516,8174,5584,-7791,8078,604,3946,0

52,69,-1986,-5393,-7509,-5855,6022,-5128,5168,-2866,-8002,-3136,5066,2313,5516,-7894,0

52,69,-1986,-5393,-7509,-5855,6022,-5128,5168,-2866,-8002,-3136,5066,2313,5516,-7894,0

-63,-93,4609,-952,1854,6077,3418,-4942,5547,-6938,3680,1506,-5248,-2304,-277,2333,0

-63,-93,4609,-952,1854,6077,3418,-4942,5547,-6938,3680,1506,-5248,-2304,-277,2333,0

-14,-89,-7870,-485,2473,-5247,7649,-7668,5378,1294,-6659,1945,-6546,7319,4499,7230,0

-14,-89,-7870,-485,2473,-5247,7649,-7668,5378,1294,-6659,1945,-6546,7319,4499,7230,0

-38,84,7409,-3446,4160,59,-1476,5338,4255,-6375,759,-4874,1028,-6885,-3418,-1889,0

-38,84,7409,-3446,4160,59,-1476,5338,4255,-6375,759,-4874,1028,-6885,-3418,-1889,0

67,83,4091,-6430,1012,1904,-945,4423,-7337,5077,-7498,3249,5392,4023,6533,-4997,0

67,83,4091,-6430,1012,1904,-945,4423,-7337,5077,-7498,3249,5392,4023,6533,-4997,0

89,36,-2581,-2496,7378,-5991,4989,-6519,4483,6638,4581,-5003,-5814,2171,-1034,-5873,0

89,36,-2581,-2496,7378,-5991,4989,-6519,4483,6638,4581,-5003,-5814,2171,-1034,-5873,0

-56,-56,-4904,-4422,1728,2661,-341,6363,4208,-2509,6053,6636,939,-2729,7517,7488,0

-56,-56,-4904,-4422,1728,2661,-341,6363,4208,-2509,6053,6636,939,-2729,7517,7488,0

13,-21,-8160,3299,6167,-2285,-4982,-3877,5853,2175,-1564,1346,-3986,5160,-3828,-5443,0

13,-21,-8160,3299,6167,-2285,-4982,-3877,5853,2175,-1564,1346,-3986,5160,-3828,-5443,0

100,126,-3224,4657,3337,1973,5590,-922,-3665,-1246,600,3501,2646,882,8009,-2830,0

100,126,-3224,4657,3337,1973,5590,-922,-3665,-1246,600,3501,2646,882,8009,-2830,0

-35,43,-1406,3277,-2869,6832,-1715,-222,1932,-3328,-4386,7601,6580,-59,7154,-1115,0

-35,43,-1406,3277,-2869,6832,-1715,-222,1932,-3328,-4386,7601,6580,-59,7154,-1115,0

8,-29,5304,6849,-5157,7988,-701,2393,-5559,-6669,1884,7612,3321,6160,-5734,6442,0

8,-29,5304,6849,-5157,7988,-701,2393,-5559,-6669,1884,7612,3321,6160,-5734,6442,0

-46,94,2187,5206,-5322,987,7497,-816,-5986,260,2743,-2793,7899,6270,3915,8033,0

117,-95,3398,-937,3994,5956,350,5798,2302,3923,-2842,-2647,-5828,-6013,-7693,-8135,1

117,-95,3398,-937,3994,5956,350,5798,2302,3923,-2842,-2647,-5828,-6013,-7693,-8135,1

-53,-24,4138,1679,-2334,-4995,-1547,3746,534,-5735,1113,5881,-4150,-6603,-1909,-398,1

-53,-24,4138,1679,-2334,-4995,-1547,3746,534,-5735,1113,5881,-4150,-6603,-1909,-398,1

-94,-24,3933,3266,-3907,-4943,2041,-3939,2172,-5770,-2684,5628,-7297,-259,-6616,646,1

-94,-24,3933,3266,-3907,-4943,2041,-3939,2172,-5770,-2684,5628,-7297,-259,-6616,646,1

46,130,-7311,-4511,-5789,-5990,2352,-1619,3108,2089,-3024,6768,3715,6761,-5717,-5673,1

46,130,-7311,-4511,-5789,-5990,2352,-1619,3108,2089,-3024,6768,3715,6761,-5717,-5673,1

-79,-79,6924,-1741,-6375,-4228,3616,-1516,4499,-1728,-6698,7028,-1585,2792,2175,-6219,1

-79,-79,6924,-1741,-6375,-4228,3616,-1516,4499,-1728,-6698,7028,-1585,2792,2175,-6219,1

128,22,501,-3485,-1931,-7710,-7130,3425,4186,-67,6647,-8094,4467,4122,-7545,-6319,1

128,22,501,-3485,-1931,-7710,-7130,3425,4186,-67,6647,-8094,4467,4122,-7545,-6319,1

-93,-82,-2484,516,7427,2853,-6421,-1803,1028,7915,5525,-5416,-5170,8169,-2935,-644,1

-93,-82,-2484,516,7427,2853,-6421,-1803,1028,7915,5525,-5416,-5170,8169,-2935,-644,1

-22,149,-3355,5682,-5490,1943,6084,936,4428,-4234,-2028,-636,7463,-677,-7748,-7782,1

-22,149,-3355,5682,-5490,1943,6084,936,4428,-4234,-2028,-636,7463,-677,-7748,-7782,1

-92,-67,7956,-8030,7446,7696,-2057,4529,2773,1315,-4291,3490,1322,-4121,7320,4245,1

-92,-67,7956,-8030,7446,7696,-2057,4529,2773,1315,-4291,3490,1322,-4121,7320,4245,1

17,-29,-5908,-2753,7208,-5188,576,-3632,-5272,7236,7143,-3185,4309,-5446,-6920,6173,1

17,-29,-5908,-2753,7208,-5188,576,-3632,-5272,7236,7143,-3185,4309,-5446,-6920,6173,1

-32,74,112,6871,-94,-5861,1776,-2579,2583,6165,8020,-1215,-4972,-3941,-2159,-317,1

-32,74,112,6871,-94,-5861,1776,-2579,2583,6165,8020,-1215,-4972,-3941,-2159,-317,1

-47,63,1113,2062,-5557,3096,-5799,-6663,-1178,-1261,6666,-798,-619,-1044,-7606,-7568,1

-47,63,1113,2062,-5557,3096,-5799,-6663,-1178,-1261,6666,-798,-619,-1044,-7606,-7568,1

-1,-39,-72,2230,4057,464,-5382,-5506,-5164,-360,1108,2013,-2966,2099,3491,-3755,1

-1,-39,-72,2230,4057,464,-5382,-5506,-5164,-360,1108,2013,-2966,2099,3491,-3755,1

-88,-100,-7410,3112,-2958,-1648,1048,2893,4117,1998,4858,-7884,-5111,-3011,7394,-1811,1

-88,-100,-7410,3112,-2958,-1648,1048,2893,4117,1998,4858,-7884,-5111,-3011,7394,-1811,1

102,113,-1602,-7556,-7342,6017,593,7621,-6907,-63,175,2879,-7557,5963,8148,-3527,1

102,113,-1602,-7556,-7342,6017,593,7621,-6907,-63,175,2879,-7557,5963,8148,-3527,1

-24,-91,-5858,7319,-2894,3383,-1386,-7966,483,8144,3694,7294,6939,5511,8082,7390,1

-24,-91,-5858,7319,-2894,3383,-1386,-7966,483,8144,3694,7294,6939,5511,8082,7390,1

4,-65,3952,-8027,7361,-1310,1813,6807,8083,4392,-4510,6137,-2534,-2593,4904,4104,1

4,-65,3952,-8027,7361,-1310,1813,6807,8083,4392,-4510,6137,-2534,-2593,4904,4104,1

145,-101,7461,-4328,-5640,-2674,1547,3145,-2153,3309,6366,-561,-4122,3081,4831,-4446,1

145,-101,7461,-4328,-5640,-2674,1547,3145,-2153,3309,6366,-561,-4122,3081,4831,-4446,1

150,-53,-2440,-5516,6947,-6222,7352,5781,7457,2267,1465,-3727,2234,-6634,-2320,7650,1

150,-53,-2440,-5516,6947,-6222,7352,5781,7457,2267,1465,-3727,2234,-6634,-2320,7650,1

109,129,7442,-5353,2643,-6765,-43,1347,-6848,-5413,2353,-8073,2398,-5712,-5256,-6451,1

109,129,7442,-5353,2643,-6765,-43,1347,-6848,-5413,2353,-8073,2398,-5712,-5256,-6451,1

147,-100,7219,5310,4451,-5453,1523,2945,-5747,6718,-2908,888,-1189,7831,-4595,-282,1

147,-100,7219,5310,4451,-5453,1523,2945,-5747,6718,-2908,888,-1189,7831,-4595,-282,1

-28,146,3248,-7391,-6737,-7641,1366,-1456,-113,-5215,-3083,202,-244,-3586,397,8045,1

-28,146,3248,-7391,-6737,-7641,1366,-1456,-113,-5215,-3083,202,-244,-3586,397,8045,1

-54,97,3019,-1787,7566,6339,4647,604,-233,4885,6831,6762,-793,-1549,-7608,-2776,1

-54,97,3019,-1787,7566,6339,4647,604,-233,4885,6831,6762,-793,-1549,-7608,-2776,1

59,97,412,-1223,4679,4992,-2953,-928,3115,3606,-2629,-813,1905,5431,5639,-2681,1

59,97,412,-1223,4679,4992,-2953,-928,3115,3606,-2629,-813,1905,5431,5639,-2681,1

-25,96,505,3234,5434,848,7320,2521,-614,6370,-7457,2505,-5219,-130,-303,3723,1

-25,96,505,3234,5434,848,7320,2521,-614,6370,-7457,2505,-5219,-130,-303,3723,1

71,95,-3877,1490,-1239,7452,579,1337,-6955,-3770,7122,-4570,6432,228,-2488,3174,1

71,95,-3877,1490,-1239,7452,579,1337,-6955,-3770,7122,-4570,6432,228,-2488,3174,1

-25,-8,-364,7816,3631,-6724,-7117,-1332,-2083,3702,3691,-4501,-6963,530,6081,-5008,1

-25,-8,-364,7816,3631,-6724,-7117,-1332,-2083,3702,3691,-4501,-6963,530,6081,-5008,1

-82,-47,8058,2876,3015,4887,-4655,2286,-2317,-7197,4538,-506,1959,3995,3508,1992,1

-82,-47,8058,2876,3015,4887,-4655,2286,-2317,-7197,4538,-506,1959,3995,3508,1992,1

47,-87,-5062,-7442,-1596,393,-4143,-2989,-7022,-2656,-311,1722,-5807,4404,8040,7938,1

47,-87,-5062,-7442,-1596,393,-4143,-2989,-7022,-2656,-311,1722,-5807,4404,8040,7938,1

-3,53,-3102,568,-2718,4876,1754,-1646,6780,-4812,-1798,3953,-7181,-2874,5077,-2764,1

-3,53,-3102,568,-2718,4876,1754,-1646,6780,-4812,-1798,3953,-7181,-2874,5077,-2764,1

-4,14,-5726,-4569,6412,4978,-6163,3976,5564,50,-3851,7530,2652,-147,1898,-1320,1

-4,14,-5726,-4569,6412,4978,-6163,3976,5564,50,-3851,7530,2652,-147,1898,-1320,1

-80,-9,3097,3705,-1989,1930,-1777,-5761,-2785,-2973,3286,7091,4691,-11,1060,-6167,1

-80,-9,3097,3705,-1989,1930,-1777,-5761,-2785,-2973,3286,7091,4691,-11,1060,-6167,1

-55,47,5934,5,-8024,-6877,6527,-7164,-5587,-4027,-5501,-4408,1453,-1587,-7100,-5593,1

-55,47,5934,5,-8024,-6877,6527,-7164,-5587,-4027,-5501,-4408,1453,-1587,-7100,-5593,1

-63,49,5845,8136,-7280,7111,462,-3048,6269,-2967,6652,-4005,7470,-290,-3651,7765,1

-63,49,5845,8136,-7280,7111,462,-3048,6269,-2967,6652,-4005,7470,-290,-3651,7765,1

73,145,-1454,-2346,6743,-5721,-7455,-1616,3815,-6278,770,2067,5986,6105,-55,7610,1

73,145,-1454,-2346,6743,-5721,-7455,-1616,3815,-6278,770,2067,5986,6105,-55,7610,1

-19,9,1762,-4077,-5066,414,-442,6309,-2862,3189,-3935,1525,7499,7173,5775,7338,1

-19,9,1762,-4077,-5066,414,-442,6309,-2862,3189,-3935,1525,7499,7173,5775,7338,1

-55,146,5106,-7427,-5032,6090,-5977,295,5303,3410,3734,-4481,7632,-2607,-848,5517,1

-55,146,5106,-7427,-5032,6090,-5977,295,5303,3410,3734,-4481,7632,-2607,-848,5517,1

21,69,-6115,-3553,2900,-2480,-6374,293,-4495,1808,5193,3099,2770,7982,1345,-1661,1

21,69,-6115,-3553,2900,-2480,-6374,293,-4495,1808,5193,3099,2770,7982,1345,-1661,1

-90,90,-3157,-3464,243,-4481,-4341,1455,-3157,1696,3139,-2212,-268,-355,-3735,5710,1

-90,90,-3157,-3464,243,-4481,-4341,1455,-3157,1696,3139,-2212,-268,-355,-3735,5710,1

-36,10,-5584,5632,7064,-1428,3185,6011,-6179,-2096,4741,-6769,4832,-6485,-3192,-629,1

-36,10,-5584,5632,7064,-1428,3185,6011,-6179,-2096,4741,-6769,4832,-6485,-3192,-629,1

60,-20,-5190,-7354,6401,1406,648,-606,-3143,-6241,2851,-2867,1479,-3462,514,-2508,1

60,-20,-5190,-7354,6401,1406,648,-606,-3143,-6241,2851,-2867,1479,-3462,514,-2508,1

-2,0,2603,-2688,1229,744,5296,-4785,-4270,900,7601,-4116,2693,-5201,3476,-6502,1

-2,0,2603,-2688,1229,744,5296,-4785,-4270,900,7601,-4116,2693,-5201,3476,-6502,1

17,-41,-3850,-8016,-344,5636,3252,-3273,-2063,7959,6629,2070,2894,-7345,4440,5316,1

17,-41,-3850,-8016,-344,5636,3252,-3273,-2063,7959,6629,2070,2894,-7345,4440,5316,1

4,76,6220,2414,3958,-533,1549,-3254,2293,2945,633,7603,1492,-374,-7948,-5213,1

4,76,6220,2414,3958,-533,1549,-3254,2293,2945,633,7603,1492,-374,-7948,-5213,1

-93,-42,1723,4018,-4481,5273,1384,-4921,-7598,-4688,205,7380,6092,650,-743,-4138,1

-93,-42,1723,4018,-4481,5273,1384,-4921,-7598,-4688,205,7380,6092,650,-743,-4138,1

-101,6,-4614,6464,6883,-2728,-1416,-5498,-7244,-555,-3893,-6318,-6090,5404,2457,6017,1

-101,6,-4614,6464,6883,-2728,-1416,-5498,-7244,-555,-3893,-6318,-6090,5404,2457,6017,1

91,132,-2220,4185,-1556,5919,-3800,-2727,-6440,-3396,2923,-3858,3254,1168,577,6327,1

91,132,-2220,4185,-1556,5919,-3800,-2727,-6440,-3396,2923,-3858,3254,1168,577,6327,1

-47,84,-3337,5265,4626,3464,-7943,-3278,5964,-2196,1429,-2337,4218,-440,-6698,-1068,1

-47,84,-3337,5265,4626,3464,-7943,-3278,5964,-2196,1429,-2337,4218,-440,-6698,-1068,1

140,47,-2538,7283,-4267,-2229,1995,6725,3851,-5612,-2982,7447,-3959,-4623,571,-461,1

140,47,-2538,7283,-4267,-2229,1995,6725,3851,-5612,-2982,7447,-3959,-4623,571,-461,1

-90,60,3233,-6050,-7926,4840,4969,7234,6049,-1596,-1971,-5603,-297,-5194,6946,-7351,1

-90,60,3233,-6050,-7926,4840,4969,7234,6049,-1596,-1971,-5603,-297,-5194,6946,-7351,1

1,121,-180,-7719,-3968,5154,-304,-2635,-5120,7041,-4571,-4705,6269,6824,-3467,507,1

1,121,-180,-7719,-3968,5154,-304,-2635,-5120,7041,-4571,-4705,6269,6824,-3467,507,1

-38,-44,1810,-6099,-1128,2972,6353,-1052,-2508,-2396,-4780,3225,6616,-3772,-6210,7468,1

-38,-44,1810,-6099,-1128,2972,6353,-1052,-2508,-2396,-4780,3225,6616,-3772,-6210,7468,1

-8,139,-5503,-1846,-6063,4281,6549,6569,7237,-7747,-1046,5384,-7071,-2171,-6721,8082,1

-8,139,-5503,-1846,-6063,4281,6549,6569,7237,-7747,-1046,5384,-7071,-2171,-6721,8082,1

90,-2,1718,-3206,-5147,-4381,1323,-4270,1256,7979,2485,-6311,3019,-332,6533,-351,1

90,-2,1718,-3206,-5147,-4381,1323,-4270,1256,7979,2485,-6311,3019,-332,6533,-351,1

93,72,-6076,-5527,6600,6453,7562,-42,5540,1737,6111,-4475,-5424,147,-277,-2516,1

93,72,-6076,-5527,6600,6453,7562,-42,5540,1737,6111,-4475,-5424,147,-277,-2516,1

-82,93,6692,5563,-4860,-4476,7268,-3487,3601,4775,-6892,7614,-6595,-4691,3598,-1439,1

-82,93,6692,5563,-4860,-4476,7268,-3487,3601,4775,-6892,7614,-6595,-4691,3598,-1439,1

-32,51,-5310,3563,-3420,-3200,-6188,-861,-7107,6788,-5728,-4562,-7598,4268,-4063,-6618,1

-32,51,-5310,3563,-3420,-3200,-6188,-861,-7107,6788,-5728,-4562,-7598,4268,-4063,-6618,1

18,83,2529,5428,69,7607,-181,-3311,-1683,876,2336,4793,5666,498,-1813,-3088,1

18,83,2529,5428,69,7607,-181,-3311,-1683,876,2336,4793,5666,498,-1813,-3088,1

23,20,-6983,6063,-2521,7038,-5265,1440,-7752,209,-1853,1579,-2356,1117,2886,5914,1

23,20,-6983,6063,-2521,7038,-5265,1440,-7752,209,-1853,1579,-2356,1117,2886,5914,1

86,-13,-6655,3330,5889,-7319,4581,-7,7214,3759,701,-5713,-2720,-6944,4692,-7728,1

86,-13,-6655,3330,5889,-7319,4581,-7,7214,3759,701,-5713,-2720,-6944,4692,-7728,1

140,32,-2469,-5102,7836,-6761,2609,-2236,-4616,1917,7869,-7226,7956,-4407,5754,7654,1

140,32,-2469,-5102,7836,-6761,2609,-2236,-4616,1917,7869,-7226,7956,-4407,5754,7654,1

51,-53,-244,-4756,-2868,-4195,-4042,-3604,1777,-5822,6765,8190,-600,-7944,4083,5795,1

51,-53,-244,-4756,-2868,-4195,-4042,-3604,1777,-5822,6765,8190,-600,-7944,4083,5795,1

-39,59,-3308,5725,4317,-80,302,-5917,5808,-6767,-3476,5866,5601,7706,-5968,2466,1

-39,59,-3308,5725,4317,-80,302,-5917,5808,-6767,-3476,5866,5601,7706,-5968,2466,1

44,134,6279,2045,-3243,-1971,-3805,1217,-4096,551,-2387,3207,1853,7147,-3279,-4719,1

44,134,6279,2045,-3243,-1971,-3805,1217,-4096,551,-2387,3207,1853,7147,-3279,-4719,1

79,126,-159,2715,-5801,-1640,-1914,556,5246,4657,-1212,7537,3410,-6160,-7967,-7950,1

79,126,-159,2715,-5801,-1640,-1914,556,5246,4657,-1212,7537,3410,-6160,-7967,-7950,1

56,-31,1222,-6191,5625,1732,-1451,6830,-667,-653,2020,-8142,2283,1426,2427,-4597,1

56,-31,1222,-6191,5625,1732,-1451,6830,-667,-653,2020,-8142,2283,1426,2427,-4597,1

